@relation 'feature0811 - 158 features-weka.filters.unsupervised.attribute.Remove-R1,160-163,165-166'

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value numeric
@attribute max-hue numeric
@attribute max-hue-std numeric
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute max-salincy-x numeric
@attribute max-saliency-y numeric
@attribute saliency-mean1 numeric
@attribute saliency-mean2 numeric
@attribute saliency-std1 numeric
@attribute saliency-std2 numeric
@attribute mean-r numeric
@attribute mean-g numeric
@attribute mean-b numeric
@attribute std-r numeric
@attribute std-g numeric
@attribute std-b numeric
@attribute skew-r numeric
@attribute skew-g numeric
@attribute skew-b numeric
@attribute mean-light numeric
@attribute std-light numeric
@attribute ro3-h numeric
@attribute ro3-s numeric
@attribute ro3-v numeric
@attribute size-1 numeric
@attribute size-2 numeric
@attribute ratio numeric
@attribute greycghg-1 numeric
@attribute greycghg-2 numeric
@attribute greycghg-3 numeric
@attribute greycghg-4 numeric
@attribute greycghg-5 numeric
@attribute greycgcl-1 numeric
@attribute greycgcl-2 numeric
@attribute greycgcl-3 numeric
@attribute greycgcl-4 numeric
@attribute greycgcl-5 numeric
@attribute greycgeg-1 numeric
@attribute greycgeg-2 numeric
@attribute greycgeg-3 numeric
@attribute greycgeg-4 numeric
@attribute greycgeg-5 numeric
@attribute greycgasm-1 numeric
@attribute greycgasm-2 numeric
@attribute greycgasm-3 numeric
@attribute greycgasm-4 numeric
@attribute greycgasm-5 numeric
@attribute greycgctt-1 numeric
@attribute greycgctt-2 numeric
@attribute greycgctt-3 numeric
@attribute greycgctt-4 numeric
@attribute greycgctt-5 numeric
@attribute mean-lbp numeric
@attribute std-lbp numeric
@attribute mean-plm numeric
@attribute mean(ste[0]) numeric
@attribute std(ste[0]) numeric
@attribute mean(ste[1]) numeric
@attribute std(ste[1]) numeric
@attribute mean(hmd) numeric
@attribute std(hmd) numeric
@attribute mean(si) numeric
@attribute std(si) numeric
@attribute 'mean(cps[:,0])' numeric
@attribute 'std(cps[:,0])' numeric
@attribute 'mean(cps[:,1])' numeric
@attribute 'std(cps[:,1])' numeric
@attribute 'mean(corners[:,0])' numeric
@attribute 'std(corners[:,0])' numeric
@attribute 'mean(corners[:,1])' numeric
@attribute 'std(corners[:,1])' numeric
@attribute mean_corner numeric
@attribute class-num numeric

@data
0.135426,0.026992,0,0,0,0.004343,0.019543,0.034082,0.041573,0.046294,0.050489,0.050597,0.05123,0.056287,0.063276,0.067325,0.051974,0.042254,0.046395,0.051263,0.101217,0.22186,0,0,0,0.00121,0.019256,0.030998,0.043602,0.042192,0.055817,0.056555,0.056258,0.054535,0.067726,0.066101,0.053537,0.044082,0.049853,0.061931,0.058294,0.238052,0,0,0,0.00431,0.019517,0.034646,0.042535,0.042747,0.050747,0.04921,0.051299,0.051866,0.062695,0.068179,0.055419,0.039148,0.044082,0.053566,0.105155,0.224878,0,0,0.000016,0.009289,0.02479,0.040069,0.043341,0.047517,0.052865,0.050887,0.057057,0.0566,0.068979,0.062887,0.046594,0.037938,0.048835,0.058369,0.292206,0.001762,0.74045,249,5,0.081147,103,0,0.008172,0.065195,0.684211,0.580645,0.026048,0.049236,0.194775,0.216452,178.078887,178.444816,171.059628,60.588888,60.030882,58.668725,-38.980199,-44.170472,-42.744207,0.710672,0.238565,1.993989,1.993989,1.993989,500,613,0.815661,0.098093,0.082638,0.107882,0.082455,0.098093,0.000002,0.000002,0.000002,0.000002,0.000002,0.025895,0.023502,0.027345,0.023395,0.025895,395.51839,325.789832,441.034709,322.820482,395.51839,1808.154546,2110.691067,1576.51326,2091.778461,1808.154546,135.9977,94.421395,0.126865,0.175688,0.55542,0.013384,0.034137,-0.000033,0.000151,0.030245,0.502653,246.777728,178.315426,226.951064,145.815646,347.452174,155.707984,249.058937,139.293585,0.003377,4
0.10531,0.046306,0.001782,0.016994,0.026278,0.025056,0.029272,0.03131,0.033703,0.030315,0.030873,0.030062,0.030183,0.029761,0.029787,0.036084,0.047813,0.102459,0.20522,0.168711,0.092444,0.001894,0.002343,0.011509,0.020534,0.022241,0.030966,0.033071,0.033754,0.02806,0.030476,0.03155,0.030403,0.027162,0.02983,0.037675,0.056584,0.120655,0.211325,0.168716,0.07208,0.001067,0.00786,0.017409,0.023412,0.023293,0.030405,0.032716,0.033746,0.02836,0.030828,0.031599,0.030578,0.027222,0.029877,0.036565,0.045944,0.090284,0.205748,0.177556,0.094634,0.001966,0.003435,0.017228,0.022386,0.022909,0.028737,0.03014,0.033269,0.028845,0.031369,0.03139,0.031058,0.028474,0.029888,0.036832,0.050875,0.102347,0.201675,0.168315,0.099172,0.001655,0.924877,245,3,0.068749,236,7.144228,0.02424,0.051873,0.206897,0.935484,0.041499,0.10901,0.201017,0.311738,171.197351,169.845791,171.14922,60.493068,64.120934,62.536839,-60.740205,-63.317096,-62.323804,0.682454,0.236927,5.399908,5.399908,5.399908,500,928,0.538793,0.199425,0.142882,0.180499,0.143293,0.199425,0.000002,0.000002,0,0.000002,0.000002,0.022445,0.018016,0.021206,0.018069,0.022445,297.153052,191.435833,265.232486,192.564516,297.153052,2115.306044,2424.354001,2073.235619,2321.218582,2115.306044,140.085953,96.030988,0.117164,0.358336,0.846148,0.036731,0.133724,-0.000141,0.000702,0.036179,0.500809,453.027301,278.509688,262.37007,153.31034,520.290342,233.405838,226.265659,133.879825,0.006985,4
0.08705,0.047518,0,0,0.000025,0.000224,0.001093,0.002609,0.004186,0.007143,0.011416,0.014025,0.017137,0.020379,0.017807,0.018621,0.018056,0.020006,0.024988,0.038783,0.153857,0.629646,0,0,0.000006,0.000062,0.000447,0.00318,0.012764,0.017764,0.016944,0.013199,0.011199,0.008988,0.009727,0.010273,0.012224,0.01482,0.020354,0.026932,0.066832,0.754286,0,0,0.000068,0.000391,0.001553,0.003106,0.00441,0.006615,0.010516,0.013081,0.014677,0.019149,0.021683,0.020435,0.018957,0.018783,0.02472,0.038,0.14728,0.636578,0,0.000012,0.000118,0.001174,0.001957,0.002826,0.003901,0.004981,0.006733,0.009255,0.013708,0.018255,0.02413,0.030913,0.038696,0.045522,0.140242,0.339311,0.307137,0.01113,0.753174,227,6,0.067904,146,60.750638,0.010699,0.132883,0.857143,1,0.160207,0.270764,0.400882,0.444724,234.001261,230.607168,213.279211,41.9594,37.992267,31.021286,-56.664298,-50.031581,-40.989383,0.936005,0.11875,1.727779,1.727779,1.727779,700,230,3.043478,0.056398,0.043694,0.056388,0.044305,0.056398,0.000002,0.000002,0.000002,0.000002,0.000002,0.009027,0.007506,0.009084,0.007556,0.009027,48.066474,33.226568,48.676659,33.671941,48.066474,470.296356,598.425334,477.59176,525.981796,470.296356,132.184161,98.176105,0.105317,0.272196,0.773323,0.027699,0.086274,-0.000072,0.000374,0.07285,0.498936,113.575867,66.022892,350.809587,208.415745,158.338117,48.41361,330.01704,156.247804,0.006925,4
0.117822,0.057765,0.000652,0.000632,0.000706,0.001027,0.002568,0.004143,0.005689,0.007516,0.011743,0.019956,0.0292,0.036677,0.041709,0.043388,0.044854,0.054454,0.075437,0.356207,0.262775,0.000667,0.00077,0.000568,0.000844,0.002015,0.003763,0.005037,0.006637,0.008909,0.014835,0.023363,0.028242,0.02759,0.028104,0.031274,0.03324,0.039131,0.053111,0.069654,0.337057,0.285857,0.000543,0.000686,0.000726,0.00083,0.001857,0.003886,0.005516,0.007328,0.010706,0.017328,0.026731,0.03443,0.045664,0.048607,0.048341,0.05279,0.083309,0.37204,0.238158,0.000523,0.001022,0.000869,0.00122,0.002854,0.005299,0.00796,0.011319,0.016079,0.026405,0.038094,0.046514,0.042667,0.0468,0.063877,0.212153,0.425442,0.039551,0.010227,0.00164,0.00001,0.897649,239,4,0.263364,29,0.4,0.007019,0.188458,0.56,0.096774,0.020292,0.036129,0.155837,0.186732,215.16238,205.072988,176.2232,43.749467,36.641338,33.799171,-52.558561,-44.129887,-40.675899,0.85,0.158577,1.774622,1.774622,1.774622,500,405,1.234568,0.041134,0.032728,0.041327,0.032912,0.041134,0,0,0,0,0,0.009366,0.00807,0.009425,0.008063,0.009366,51.745068,38.410187,52.390025,38.341997,51.745068,880.486474,976.19527,922.794747,979.459378,880.486474,128.201551,99.431597,0.096904,0.286415,0.692191,0.029708,0.118477,-0.000108,0.000646,0.078602,0.496918,198.566735,117.910411,254.350693,145.996821,207.12317,100.582264,280.984496,146.592922,0.005733,4
0.164799,0.040595,0.007711,0.026148,0.021949,0.021989,0.024925,0.028319,0.030489,0.041365,0.041752,0.045754,0.056827,0.068579,0.129069,0.256646,0.124941,0.036062,0.022731,0.01341,0.001334,0,0.005343,0.021831,0.019234,0.015841,0.017119,0.01869,0.019842,0.020639,0.022526,0.024088,0.026669,0.028808,0.039818,0.053867,0.061618,0.070608,0.274262,0.209384,0.036914,0.012897,0.008335,0.027253,0.023323,0.022573,0.028177,0.040426,0.038137,0.033725,0.040663,0.048516,0.061034,0.073047,0.186038,0.213323,0.090584,0.027522,0.021626,0.013678,0.001997,0.000024,0.011287,0.031926,0.033891,0.053583,0.092794,0.137048,0.284743,0.223544,0.064609,0.022676,0.019124,0.011018,0.007995,0.004301,0.001263,0.000182,0.000016,0,0,0,0.856054,251,2,0.18836,26,0,0.033812,0.529426,0.55814,0.818182,0.280929,0.524313,0.450165,0.499937,178.023923,138.811721,80.2494,58.259005,49.373446,26.986108,-64.682999,-48.14081,-8.698906,0.698349,0.227906,1.165384,1.165384,1.165384,181,700,0.258571,0.016276,0.011767,0.014223,0.011878,0.016276,0,0,0,0,0,0.002218,0.001856,0.002062,0.001871,0.002218,2.901208,2.031436,2.506834,2.064433,2.901208,1026.663903,1209.650494,1060.629518,1175.769852,1026.663903,126.379487,98.436322,0.066219,0.321525,0.563268,0.041023,0.077264,-0.000116,0.000478,0.046837,0.501511,330.627811,201.54117,87.839955,51.191766,386.019701,190.530956,107.797554,44.310936,0.011618,4
0.084822,0.036642,0,0.000015,0.000407,0.001454,0.002039,0.003988,0.009946,0.024869,0.031176,0.03306,0.03572,0.030492,0.031172,0.051168,0.075124,0.074822,0.063129,0.190712,0.324635,0.016073,0,0.000012,0.000286,0.001274,0.001384,0.003002,0.006137,0.013396,0.023664,0.027205,0.034944,0.029803,0.027932,0.030967,0.048981,0.072185,0.095739,0.066934,0.361048,0.155108,0.000046,0.00016,0.000726,0.001956,0.00389,0.009695,0.015664,0.020147,0.023965,0.030651,0.034988,0.028591,0.03212,0.05482,0.076434,0.067398,0.062427,0.189637,0.329369,0.017315,0.000068,0.000502,0.002429,0.010079,0.011002,0.008772,0.021705,0.029378,0.040052,0.04055,0.044766,0.068871,0.082048,0.071571,0.081411,0.218961,0.240216,0.016263,0.004649,0.006707,0.848183,247,2,0.152091,28,1.264911,0.019797,0.183845,0.2,0.870968,0.04668,0.085484,0.241975,0.279676,209.158612,198.687203,171.966228,42.893509,45.238543,42.084331,-47.392879,-48.919556,-43.282155,0.822576,0.165326,1.169952,1.169952,1.169952,500,964,0.518672,0.212982,0.171371,0.224501,0.172765,0.212982,0.000002,0,0,0,0.000002,0.028298,0.023941,0.029232,0.024069,0.028298,472.3121,338.061274,504.005341,341.69681,472.3121,1888.088352,2109.377594,1570.337348,2058.051019,1888.088352,139.705842,95.152616,0.144622,0.170218,0.526036,0.009948,0.046718,-0.000036,0.000242,0.036511,0.499209,507.895454,288.196462,221.474487,144.31557,398.393531,275.042425,271.051213,147.393612,0.002309,4
0.056546,0.016323,0,0,0.000002,0.000912,0.007671,0.010814,0.013371,0.013134,0.016037,0.01588,0.017158,0.020013,0.022834,0.021706,0.016875,0.015595,0.013893,0.010851,0.013162,0.770091,0,0,0,0.00059,0.005661,0.009643,0.011489,0.012561,0.012396,0.014207,0.017654,0.013889,0.016638,0.024727,0.020474,0.013469,0.013706,0.016942,0.016662,0.779293,0,0,0.000004,0.000847,0.007859,0.011808,0.016498,0.013965,0.014411,0.015129,0.015795,0.01854,0.021785,0.022472,0.018979,0.014725,0.01341,0.010736,0.013391,0.769645,0.000002,0.000004,0.000022,0.001745,0.012999,0.016559,0.018024,0.016183,0.022762,0.030481,0.020945,0.016607,0.015025,0.011891,0.011101,0.011399,0.013286,0.01163,0.197066,0.572268,0.826372,237,4,0.048389,36,10.209799,0.012834,0.073191,0.263158,0.032258,0.066876,0.142049,0.247241,0.349199,232.521924,228.403406,218.406146,46.846649,49.629075,52.436192,-60.573453,-62.520817,-63.914069,0.913375,0.18115,1.999117,1.999117,1.999117,500,919,0.54407,0.205713,0.180896,0.26173,0.174757,0.205713,0.000002,0.000002,0,0.000002,0.000002,0.07754,0.0718,0.089808,0.070569,0.07754,3546.303007,3040.646773,4757.260474,2937.316837,3546.303007,1187.882697,1366.045844,1121.509521,1357.336043,1187.882697,136.391913,95.559806,0.17336,0.22886,0.72652,0.016271,0.06932,-0.000055,0.000345,0.051696,0.502049,453.262565,273.449272,249.243039,146.59974,478.244111,202.417621,274.472698,129.818259,0.004065,4
0.070772,0.023609,0.000122,0.000332,0.000731,0.001424,0.002022,0.00277,0.00451,0.007613,0.009187,0.012234,0.017038,0.025139,0.06173,0.234912,0.393595,0.173554,0.036176,0.01691,0,0,0.000022,0.000089,0.000277,0.000565,0.001141,0.001751,0.002482,0.00287,0.005496,0.007957,0.010289,0.012971,0.016257,0.019376,0.0439,0.201402,0.376768,0.267027,0.029333,0.000028,0.000161,0.000432,0.000759,0.001524,0.002144,0.003203,0.005397,0.007519,0.009857,0.01352,0.018905,0.028873,0.083101,0.266899,0.398992,0.106627,0.035156,0.016933,0,0,0.001324,0.001518,0.002322,0.003696,0.007064,0.012312,0.015736,0.022656,0.075637,0.318833,0.404167,0.074535,0.021293,0.023775,0.015132,0,0,0,0,0,0.736913,253,2,0.271884,27,0.632456,0.008733,0.38284,0.875,0.529412,0.040576,0.077941,0.223407,0.268276,204.925471,176.28473,127.040243,23.450863,23.301079,20.135667,-33.423363,-30.315065,-20.812286,0.803658,0.091887,0.971302,0.971302,0.971302,282,640,0.440625,0.088936,0.059672,0.085322,0.060113,0.088936,0,0,0,0,0,0.010217,0.007945,0.009955,0.008003,0.010217,61.570892,37.231803,58.453908,37.77937,61.570892,1432.990202,1743.283881,1356.389243,1735.433205,1432.990202,141.178474,95.493393,0.131051,0.162602,0.537856,0.017236,0.064605,-0.000043,0.000289,0.057646,0.499236,320.168787,182.161779,138.698207,82.928565,287.258575,176.562386,90.593668,57.745768,0.0042,4
0.125757,0.016507,0.000003,0.000008,0.000693,0.034443,0.118594,0.117942,0.09633,0.072462,0.055187,0.044636,0.039308,0.033709,0.030262,0.028903,0.032632,0.035007,0.033992,0.026014,0.149652,0.050223,0.000002,0.000004,0.000352,0.016057,0.091158,0.117528,0.098748,0.071902,0.06,0.045318,0.036833,0.029457,0.027988,0.02489,0.024505,0.024348,0.030421,0.037054,0.063874,0.199561,0.000003,0.000014,0.000922,0.034336,0.120877,0.125038,0.098381,0.070003,0.058955,0.045787,0.03892,0.031097,0.030836,0.030476,0.034452,0.031676,0.029463,0.022652,0.161001,0.035111,0.000005,0.00012,0.007693,0.081191,0.132535,0.11404,0.084125,0.061693,0.054742,0.045042,0.037731,0.031423,0.032621,0.034457,0.037349,0.027037,0.019185,0.078849,0.114249,0.005913,0.987121,249,3,0.075922,15,113.997544,0.015438,0.154342,0.861111,0.3,0.05837,0.137593,0.208986,0.344504,147.734582,134.722572,126.555269,72.921531,68.845137,67.299262,44.962647,51.222663,51.052357,0.579613,0.285978,1.029685,1.029685,1.029685,800,1735,0.461095,0.323265,0.244802,0.317733,0.248147,0.323265,0.000002,0,0.000002,0,0.000002,0.051367,0.042644,0.050255,0.042889,0.051367,1556.320426,1072.616543,1489.654104,1084.9418,1556.320426,10587.01177,11820.54136,10257.88798,11564.92499,10587.01177,133.456926,98.258819,0.098945,0.270607,0.65691,0.035075,0.091668,-0.000096,0.000566,-0.005031,0.504476,833.773693,523.987921,388.158102,234.064374,835.222584,527.609072,429.635787,213.785095,0.008633,4
0.04146,0.013683,0,0.000071,0.000167,0.000127,0.000651,0.010786,0.039921,0.084968,0.096385,0.122433,0.161155,0.162032,0.089171,0.039571,0.049329,0.068,0.07402,0.001198,0.000016,0,0.001313,0.012627,0.055198,0.108444,0.103766,0.09931,0.10406,0.056631,0.035099,0.025492,0.041937,0.036262,0.050337,0.075881,0.080321,0.084302,0.026897,0.00173,0.000381,0.000012,0,0.000028,0.00023,0.003218,0.022016,0.036806,0.03769,0.027131,0.031865,0.053643,0.074905,0.137052,0.190159,0.155393,0.0605,0.058885,0.102849,0.007603,0.000028,0,0,0.000071,0.000167,0.001603,0.03596,0.05352,0.032179,0.041409,0.095679,0.219976,0.207036,0.103671,0.050167,0.048329,0.077063,0.031952,0.001214,0.000004,0,0,0.61556,249,4,0.091422,116,53.888774,0.10147,0.445033,0.903226,0.903226,0.048903,0.07076,0.228831,0.256556,110.271008,152.914,129.433242,57.663272,39.122934,33.413827,37.51341,-33.385562,-13.772836,0.645825,0.10992,3.034333,3.034333,3.034333,500,504,0.992063,0.071524,0.053152,0.06933,0.054069,0.071524,0,0,0,0,0,0.006558,0.005322,0.006428,0.005369,0.006558,25.369497,16.707993,24.369368,17.005413,25.369497,747.286411,913.691893,733.715188,893.613568,747.286411,126.753544,97.804376,0.080127,0.06827,0.30132,0.003998,0.022614,-0.000013,0.000107,0.011506,0.50433,247.518266,144.623044,250.306233,144.944287,172.717105,106.561967,330.802632,77.291999,0.000603,4
0.15967,0.02729,0.012512,0.012818,0.012606,0.011232,0.012936,0.017002,0.02084,0.027245,0.028093,0.028681,0.03449,0.048956,0.071562,0.112237,0.30686,0.220039,0.01522,0.006397,0.000275,0,0.010259,0.011358,0.011797,0.010565,0.010432,0.012567,0.015699,0.019254,0.026028,0.026907,0.029505,0.035243,0.045275,0.063069,0.100024,0.271491,0.264458,0.028697,0.007002,0.000369,0.012889,0.013312,0.014451,0.011797,0.013901,0.016115,0.021005,0.0254,0.028603,0.029505,0.035471,0.047551,0.074341,0.126122,0.320926,0.18821,0.014231,0.00595,0.00022,0,0.015981,0.01606,0.016876,0.017684,0.020918,0.027692,0.0346,0.032637,0.040557,0.052881,0.076248,0.172661,0.362253,0.096593,0.012881,0.003383,0.000094,0,0,0,0.910573,252,2,0.31598,28,0.4,0.008883,0.240566,0.837209,0.909091,0.421893,0.55814,0.545498,0.497134,174.790377,160.12354,134.419772,48.716899,46.523697,40.488802,-58.410706,-55.095339,-46.749842,0.685716,0.190695,1.098176,1.098176,1.098176,182,700,0.26,0.021792,0.016955,0.021545,0.017259,0.021792,0,0,0,0,0,0.003643,0.003118,0.003686,0.003122,0.003643,7.829352,5.736018,8.012675,5.749598,7.829352,1291.755473,1452.917299,1239.826852,1438.602405,1291.755473,129.355447,97.88778,0.083203,0.441497,0.729617,0.066353,0.13889,-0.000178,0.00083,0.079609,0.500533,324.234305,200.342918,87.169809,52.555216,329.939797,192.348864,92.532232,46.709666,0.014733,4
0.101198,0.040184,0,0.000018,0.004021,0.020407,0.014513,0.015481,0.024315,0.033134,0.037313,0.037364,0.039883,0.048301,0.047732,0.043128,0.040921,0.033725,0.097322,0.46185,0.000571,0.000001,0,0.000005,0.000415,0.012811,0.021325,0.020949,0.02617,0.029414,0.035368,0.035442,0.03609,0.03759,0.043558,0.039354,0.036565,0.026076,0.026075,0.159128,0.41341,0.000255,0,0.000051,0.007413,0.018389,0.01449,0.016081,0.025039,0.029811,0.037115,0.038115,0.040814,0.046892,0.049052,0.045797,0.047169,0.025674,0.195627,0.362173,0.000299,0,0.000003,0.000075,0.004681,0.021148,0.016708,0.01899,0.029001,0.032207,0.037368,0.042143,0.053325,0.051116,0.063773,0.047874,0.028386,0.243544,0.308954,0.000699,0.000003,0,0.948099,245,5,0.085993,20,48.4,0.009888,0.131808,0.936937,0.225806,0.250035,0.3839,0.476554,0.486405,189.863926,179.607687,168.867324,55.907929,51.317318,46.970246,-56.991293,-53.542037,-48.949173,0.751971,0.210159,1.621315,1.621315,1.621315,500,1779,0.281057,0.401285,0.279317,0.337504,0.281951,0.401285,0.000002,0.000002,0.000002,0.000002,0.000002,0.102111,0.079439,0.090254,0.079929,0.102111,6149.947037,3722.154015,4804.612098,3768.135678,6149.947037,4048.30758,4616.894277,4174.416899,4577.764172,4048.30758,138.911214,98.929788,0.128452,0.287794,0.681804,0.031847,0.102168,-0.000105,0.000513,0.040867,0.502119,851.901464,534.521435,261.386701,147.390301,791.288629,400.039184,259.822897,116.590848,0.007218,4
0.110071,0.035894,0.000007,0.00198,0.006722,0.010333,0.015757,0.024643,0.027286,0.027996,0.032096,0.036916,0.037948,0.032649,0.029834,0.038152,0.068088,0.110632,0.075601,0.005605,0.001539,0.416216,0,0.001362,0.005482,0.007262,0.011872,0.018933,0.024137,0.023247,0.024735,0.029446,0.03466,0.032622,0.031875,0.02821,0.031457,0.045279,0.083821,0.108305,0.0393,0.417993,0.000007,0.002024,0.006926,0.010238,0.017048,0.025754,0.02875,0.026644,0.033407,0.038876,0.038336,0.030408,0.030839,0.044096,0.080625,0.10873,0.056739,0.002962,0.001576,0.416016,0.000224,0.005262,0.011073,0.017031,0.028522,0.033414,0.035156,0.038237,0.045391,0.039474,0.035296,0.046556,0.094633,0.123444,0.026753,0.001012,0.000988,0.001138,0.001586,0.41481,0.908274,247,2,0.286955,24,0.4,0.037312,0.145688,0.869565,0.1,0.096027,0.164348,0.311528,0.370752,204.655306,194.202626,180.151848,59.902302,63.901825,69.971263,-61.412994,-57.379399,-50.009254,0.802659,0.23497,0.886956,0.886956,0.886956,800,368,2.173913,0.207637,0.202818,0.206004,0.202756,0.207637,0,0.000002,0.000002,0.000002,0,0.002519,0.106645,0.10882,0.106727,0.002519,3.742411,6708.213771,6984.511753,6718.475164,3.742411,1745.885651,1929.501517,1732.42189,1912.559826,1745.885651,175.279986,100.058637,0.430401,0.223496,0.71532,0.021612,0.056251,-0.000068,0.000368,0,0,185.629855,120.680301,393.787982,254.940914,193.013393,72.491576,374.9375,200.330877,0.005326,4
0.088808,0.026796,0.00015,0.001854,0.004527,0.007512,0.014265,0.017046,0.012392,0.009965,0.009973,0.017758,0.069019,0.198885,0.201838,0.103631,0.037115,0.034554,0.036881,0.031812,0.010431,0.180392,0.000031,0.000985,0.002877,0.003908,0.005738,0.007838,0.010112,0.011846,0.012115,0.009427,0.008058,0.008604,0.020481,0.138181,0.280727,0.144485,0.0569,0.058319,0.036558,0.182812,0.000219,0.002208,0.005254,0.009527,0.017877,0.015304,0.011369,0.009242,0.011608,0.025404,0.090277,0.189169,0.183473,0.098677,0.036508,0.030854,0.036996,0.033673,0.012027,0.180335,0.000565,0.003958,0.01285,0.027277,0.047427,0.191423,0.254319,0.108804,0.036004,0.02415,0.022677,0.019038,0.018273,0.016562,0.014554,0.010904,0.007727,0.003008,0.001081,0.1794,0.827654,245,2,0.152729,28,1.67332,0.044904,0.415089,0.967742,0.03125,0.033003,0.045363,0.205809,0.208204,195.580308,171.720619,120.812496,41.898147,51.931061,70.424201,-40.158087,12.447049,72.15422,0.767095,0.164423,0.981513,0.981513,0.981513,520,500,1.04,0.092995,0.085958,0.09197,0.086174,0.092995,0,0.000002,0,0.000002,0,0.067758,0.06606,0.06713,0.066033,0.067758,2707.95442,2573.932009,2658.00039,2571.8537,2707.95442,1082.026713,1229.233381,1082.560167,1239.996229,1082.026713,146.818635,101.479421,0.216142,0.224951,0.708464,0.021184,0.056353,-0.000052,0.000252,0,0,243.979522,164.991105,260.930653,167.31768,292.945783,97.937281,285.845633,113.959136,0.005108,4
0.122452,0.03348,0.005878,0.014437,0.014376,0.012108,0.011388,0.011969,0.013365,0.014183,0.016246,0.019955,0.024945,0.035514,0.056693,0.118461,0.251547,0.302084,0.071326,0.005489,0.000037,0,0.002906,0.009685,0.012939,0.009836,0.010102,0.009984,0.010565,0.010463,0.012763,0.013688,0.016062,0.017851,0.024241,0.033205,0.049353,0.081707,0.274957,0.350389,0.046336,0.002968,0.006852,0.015833,0.014707,0.01151,0.011924,0.012427,0.013893,0.013799,0.017192,0.021236,0.027556,0.037114,0.067548,0.157945,0.268416,0.243459,0.05571,0.002865,0.000012,0,0.0107,0.020549,0.019153,0.016594,0.019177,0.021535,0.026488,0.033172,0.058915,0.112591,0.225063,0.256034,0.142489,0.034769,0.002747,0.000025,0,0,0,0,0.947294,253,2,0.27303,25,0.489898,0.01401,0.358721,0.418605,0.47619,0.050807,0.101883,0.244491,0.302662,194.378174,166.883619,126.565203,47.867335,44.316725,35.743282,-61.945504,-55.467661,-41.851113,0.7623,0.187595,0.938151,0.938151,0.938151,349,700,0.498571,0.045404,0.034584,0.04396,0.034724,0.045404,0,0.000002,0,0.000002,0,0.006289,0.005194,0.006178,0.005217,0.006289,23.330227,15.909671,22.511744,16.052419,23.330227,2270.613351,2573.804794,2315.621087,2579.393009,2270.613351,128.305211,99.362613,0.085501,0.400791,0.744615,0.059146,0.131869,-0.000174,0.000784,0.073356,0.499645,338.120582,202.87668,168.136032,100.128603,394.408504,183.353315,222.506772,78.756672,0.012996,4
