@relation feature0720

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value string
@attribute max-hue numeric
@attribute max-hue-std string
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute class {vividly,mighty,elegant,tshing-iu,bleak,unclassified}

@data
0.11952,0.083428,0.002015,0.002116,0.002881,0.004385,0.006404,0.009028,0.01182,0.015095,0.019379,0.024254,0.042933,0.087135,0.091107,0.108602,0.149214,0.249162,0.173171,0.001232,0.000067,0,0.001055,0.001263,0.001765,0.002232,0.00348,0.005073,0.007024,0.008471,0.011627,0.014034,0.017235,0.019291,0.034144,0.07248,0.086012,0.087416,0.142055,0.288382,0.19615,0.00081,0.002367,0.00237,0.003398,0.004648,0.007113,0.009924,0.012951,0.015425,0.021324,0.027303,0.057523,0.087107,0.093242,0.114067,0.1567,0.225795,0.157602,0.001064,0.000077,0,0.00418,0.004817,0.008618,0.012,0.019043,0.027419,0.048177,0.096339,0.156768,0.202774,0.216153,0.161333,0.041101,0.000963,0.000153,0.000098,0.000064,0,0,0,0.962465,251,2,0.181998216,29,0.979795897,0.024506,0.421535,tshing-iu
0.035143,0.036414,0.000008,0.000143,0.001504,0.004789,0.013113,0.027759,0.047774,0.06588,0.137053,0.308256,0.316188,0.077376,0.000158,0,0,0,0,0,0,0,0,0.000038,0.000639,0.002053,0.004842,0.010248,0.018827,0.026549,0.033489,0.03718,0.051887,0.086902,0.231271,0.334835,0.137286,0.020346,0.002489,0.00112,0,0,0.000008,0.000195,0.00194,0.005429,0.01588,0.035812,0.059459,0.098579,0.192391,0.353083,0.213105,0.024113,0.000008,0,0,0,0,0,0,0,0.000083,0.000925,0.006714,0.043429,0.74394,0.203444,0.001466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424361,243,2,0.185217529,24,0.8,0.044227,0.610896,tshing-iu
0.178582,0.043565,0.001397,0.001429,0.002383,0.004443,0.00693,0.010912,0.016092,0.023563,0.033795,0.04414,0.057825,0.0851,0.116383,0.164779,0.196487,0.213643,0.020591,0.000107,0,0,0.000713,0.000892,0.001165,0.001548,0.002767,0.004606,0.006675,0.009218,0.013557,0.019242,0.026351,0.032006,0.044333,0.058339,0.088223,0.109973,0.180648,0.250654,0.145462,0.003629,0.001617,0.001649,0.002838,0.004767,0.008095,0.012603,0.018615,0.025016,0.037866,0.04847,0.06718,0.086027,0.129254,0.163905,0.205046,0.17362,0.013328,0.000098,0.000006,0,0.006205,0.010107,0.01893,0.029819,0.052059,0.080339,0.139212,0.203703,0.25685,0.169982,0.031842,0.000895,0.000048,0.000009,0,0,0,0,0,0,0.97499,253,2,0.213907566,28,0.8,0.013168,0.531206,tshing-iu
0.073378,0.030756,0.000074,0.000616,0.004433,0.010735,0.018329,0.033846,0.051745,0.069438,0.093805,0.14296,0.17523,0.091741,0.102406,0.062048,0.088801,0.053042,0.000751,0,0,0,0.000021,0.000156,0.001646,0.004064,0.007886,0.013144,0.025394,0.034154,0.04381,0.043046,0.048924,0.067504,0.104433,0.132176,0.160936,0.135094,0.117094,0.059852,0.000665,0,0.000103,0.000854,0.005357,0.01179,0.021847,0.03947,0.060809,0.07525,0.124228,0.181067,0.148871,0.04814,0.100866,0.067184,0.091819,0.022163,0.000181,0,0,0,0.003227,0.011117,0.02883,0.060842,0.198452,0.293736,0.08039,0.015813,0.061207,0.068206,0.047537,0.054865,0.063144,0.0125,0.000135,0,0,0,0,0,0.626182,249,2,0.37083491,22,0,0.017158,0.500279,tshing-iu
0.089392,0.028569,0.000026,0.000293,0.002804,0.014936,0.029608,0.033258,0.040456,0.049458,0.051973,0.053536,0.051284,0.059677,0.237267,0.271633,0.099429,0.004129,0.000233,0,0,0,0.000011,0.000122,0.001171,0.006605,0.020929,0.029208,0.029983,0.034904,0.043921,0.046601,0.048442,0.040557,0.044116,0.052108,0.228384,0.240315,0.123829,0.008756,0.000039,0,0.000028,0.000351,0.003718,0.01589,0.031239,0.034555,0.044998,0.048123,0.055176,0.054204,0.054208,0.077783,0.312562,0.219212,0.046522,0.001361,0.000071,0,0,0,0.000081,0.000852,0.007755,0.025698,0.039114,0.049756,0.063476,0.062558,0.073988,0.168677,0.342795,0.148181,0.015392,0.001526,0.000146,0.000006,0,0,0,0,0.816762,253,1,0.284316907,21,0.489897949,0.016168,0.287153,tshing-iu
0.124288,0.040676,0.000748,0.003453,0.011578,0.034898,0.071122,0.097218,0.113535,0.113929,0.176701,0.203648,0.118709,0.019165,0.002623,0.001639,0.002392,0.00687,0.011793,0.009913,0.000067,0,0.000482,0.002341,0.007679,0.020487,0.046055,0.060302,0.071214,0.077218,0.080569,0.077244,0.119462,0.139355,0.132024,0.095282,0.037362,0.002705,0.003991,0.009713,0.015072,0.001445,0.000779,0.003653,0.012828,0.034324,0.074119,0.108432,0.124006,0.118345,0.203535,0.201414,0.07709,0.006747,0.002259,0.001701,0.002782,0.006675,0.011967,0.009303,0.000041,0,0.004928,0.018909,0.072428,0.218832,0.481393,0.138535,0.023473,0.005538,0.002541,0.001527,0.003161,0.005635,0.009191,0.007259,0.006071,0.000569,0.00001,0,0,0,0.567223,251,2,0.247528005,25,0,0.028793,0.529132,tshing-iu
0.109184,0.033368,0,0,0.000048,0.004718,0.020102,0.058599,0.120092,0.144827,0.111088,0.075779,0.060432,0.056789,0.065303,0.078942,0.057,0.049622,0.039248,0.025238,0.031925,0.000248,0.016068,0.006724,0.009561,0.015255,0.065136,0.153935,0.141507,0.095306,0.067531,0.039075,0.032146,0.038476,0.057272,0.063503,0.056204,0.038653,0.039391,0.025221,0.030044,0.00899,0,0,0.000065,0.00265,0.016238,0.047878,0.098449,0.113473,0.11666,0.095864,0.074881,0.06334,0.074014,0.083578,0.062806,0.049041,0.042204,0.027895,0.030857,0.000109,0,0,0.000218,0.003432,0.019963,0.07349,0.133408,0.123231,0.091541,0.067483,0.066612,0.073935,0.084,0.07319,0.054776,0.050997,0.035793,0.025956,0.021946,0.000031,0.70601,253,4,0.218880561,113,0,0.069515,0.190298,tshing-iu
0.109422,0.059363,0.000518,0.000678,0.001561,0.002505,0.004153,0.006525,0.009601,0.014219,0.019728,0.027774,0.036771,0.048498,0.063475,0.108512,0.332824,0.286691,0.03594,0.000027,0,0,0.000478,0.000625,0.001236,0.001927,0.003156,0.005096,0.007455,0.009668,0.014625,0.019256,0.024777,0.028997,0.041369,0.056711,0.097382,0.271023,0.356857,0.05913,0.000233,0,0.000485,0.000625,0.001548,0.002252,0.00412,0.006724,0.010053,0.014671,0.022199,0.029621,0.038259,0.046419,0.065767,0.120239,0.358545,0.255183,0.023269,0.00002,0,0,0.00206,0.003688,0.0059,0.007973,0.012133,0.017914,0.023668,0.029794,0.041229,0.054,0.072957,0.143243,0.345595,0.189515,0.050073,0.000259,0,0,0,0,0.819169,251,1,0.433922832,28,0,0.016599,0.237278,tshing-iu
0.153036,0.064908,0,0.000002,0.001391,0.010615,0.017914,0.029893,0.045034,0.058769,0.076542,0.09121,0.091998,0.080359,0.073329,0.055959,0.144773,0.195526,0.026587,0.000098,0,0,0,0,0.000626,0.007549,0.015454,0.025376,0.039095,0.047227,0.064593,0.079582,0.085354,0.071586,0.071452,0.070068,0.058652,0.159085,0.179313,0.024872,0.000117,0,0,0.000002,0.001906,0.010308,0.018966,0.031631,0.047719,0.057986,0.080275,0.094006,0.094603,0.075735,0.072566,0.057586,0.202328,0.14312,0.011245,0.000018,0,0,0,0.000008,0.002784,0.012,0.023214,0.040094,0.058985,0.072872,0.095707,0.100211,0.086997,0.068591,0.058691,0.127541,0.236849,0.015313,0.000144,0,0,0,0.901292,249,3,0.093435553,15,4.898979486,0.005332,0.122804,tshing-iu
0.054219,0.013615,0.021192,0.012878,0.005182,0.003355,0.0032,0.005616,0.008909,0.008215,0.006521,0.006436,0.007473,0.009142,0.011303,0.014496,0.019638,0.021777,0.016888,0.030639,0.286595,0.500545,0.01599,0.015041,0.006844,0.003375,0.003337,0.004997,0.008215,0.007994,0.008161,0.007224,0.005787,0.006016,0.008898,0.012949,0.017385,0.021252,0.021124,0.020159,0.24566,0.559592,0.022082,0.012474,0.005055,0.003061,0.003339,0.005954,0.009377,0.007383,0.006308,0.006639,0.007532,0.008454,0.011879,0.015059,0.021134,0.020086,0.017102,0.033321,0.298197,0.485564,0.025447,0.011425,0.004571,0.003136,0.004643,0.009902,0.009638,0.007053,0.007025,0.00638,0.007727,0.009861,0.013469,0.018679,0.021311,0.016016,0.018627,0.151751,0.206804,0.446535,0.886834,245,4,0.103078435,21,47.85227267,0.022169,0.059241,tshing-iu
0.156356,0.024788,0.000634,0.001257,0.00423,0.011778,0.019337,0.026319,0.033556,0.039628,0.04118,0.044202,0.042675,0.047115,0.054574,0.070473,0.114457,0.093612,0.113358,0.121547,0.057386,0.062683,0.000941,0.001208,0.004331,0.009883,0.018315,0.02396,0.031584,0.033543,0.040651,0.045244,0.039737,0.043341,0.072259,0.110101,0.086186,0.092275,0.114097,0.111875,0.044133,0.076335,0.00061,0.001248,0.004356,0.011337,0.020214,0.027313,0.035022,0.037123,0.040804,0.044109,0.043442,0.043766,0.053475,0.066307,0.107293,0.096954,0.116133,0.129523,0.060574,0.060396,0.000703,0.001875,0.006877,0.015935,0.025135,0.03299,0.043184,0.040525,0.04343,0.045705,0.045406,0.043826,0.052352,0.088614,0.099156,0.078408,0.107834,0.121947,0.101584,0.004513,0.878012,249,3,0.104562861,15,1.2,0.017895,0.073014,tshing-iu
0.120654,0.078673,0,0,0,0.000665,0.00534,0.00981,0.013018,0.027266,0.04438,0.057884,0.062549,0.065763,0.079156,0.075245,0.086939,0.118649,0.33172,0.021615,0,0,0,0,0,0.000612,0.0061,0.010728,0.017541,0.031372,0.05085,0.063108,0.06058,0.063546,0.073768,0.067193,0.087594,0.096512,0.212966,0.157515,0.000016,0,0,0,0,0.000491,0.005003,0.009921,0.012322,0.023393,0.042243,0.056359,0.064248,0.061942,0.08076,0.079398,0.09048,0.112127,0.344185,0.017129,0,0,0,0,0.000005,0.001172,0.006391,0.010496,0.01704,0.031599,0.048776,0.063662,0.064802,0.065752,0.081757,0.07285,0.095219,0.142021,0.297045,0.001414,0,0,0.737815,247,3,0.112211221,26,nan,0.011436,0.043885,tshing-iu
0.144779,0.043381,0.000001,0.000028,0.000824,0.004041,0.009954,0.018646,0.026709,0.032552,0.037791,0.042293,0.047661,0.057596,0.070062,0.080384,0.086391,0.110771,0.176511,0.174813,0.022849,0.000124,0.000001,0.000033,0.000943,0.00387,0.01027,0.019084,0.02772,0.030522,0.03795,0.042355,0.049112,0.052292,0.061697,0.067804,0.073623,0.085042,0.146593,0.189299,0.096698,0.005092,0.000001,0.00002,0.00079,0.003562,0.00969,0.018455,0.027197,0.030489,0.038092,0.042683,0.04846,0.053623,0.072495,0.084154,0.091372,0.105435,0.181482,0.171488,0.0204,0.000113,0.000001,0.000151,0.001792,0.005261,0.012311,0.021894,0.030879,0.034202,0.042129,0.048046,0.058388,0.068215,0.089698,0.096108,0.106732,0.174115,0.195964,0.014041,0.000073,0,0.915,249,2,0.085393905,25,4.4,0.005865,0.085683,tshing-iu
0.153544,0.028871,0,0,0,0.000052,0.000746,0.009026,0.022798,0.036031,0.04457,0.057223,0.08256,0.11999,0.151772,0.136705,0.070798,0.077689,0.128705,0.033399,0.025161,0.002777,0,0,0,0.00001,0.000808,0.010269,0.02457,0.033596,0.043803,0.053876,0.080269,0.103119,0.147513,0.138943,0.080197,0.042964,0.118984,0.073451,0.035358,0.012269,0,0,0,0.000052,0.000715,0.008694,0.02229,0.032777,0.043472,0.057523,0.080777,0.106218,0.151969,0.145585,0.079171,0.065316,0.142539,0.034632,0.025492,0.002777,0,0,0.000021,0.000145,0.00143,0.01342,0.036881,0.048456,0.07486,0.109658,0.169907,0.169212,0.092943,0.057575,0.157472,0.028456,0.018912,0.017585,0.002984,0.000083,0.688902,251,2,0.110602799,34,1.959591794,0.01118,0.130683,tshing-iu
0.124764,0.044205,0,0,0,0.000089,0.001134,0.007898,0.023822,0.045331,0.078879,0.106586,0.129051,0.26972,0.301357,0.035924,0.00021,0,0,0,0,0,0,0,0,0.000045,0.000497,0.00335,0.012191,0.02451,0.041503,0.066121,0.090586,0.09986,0.15528,0.331554,0.163618,0.010879,0.000006,0,0,0,0,0,0,0.000102,0.001261,0.008561,0.025892,0.045732,0.085529,0.113885,0.139146,0.293013,0.265089,0.021707,0.000083,0,0,0,0,0,0,0.000013,0.000108,0.001783,0.015395,0.050064,0.107255,0.142828,0.281102,0.369369,0.031242,0.000822,0.000019,0,0,0,0,0,0,0,0.765599,236,2,0.385325506,26,0,0.010742,0.321871,tshing-iu
0.154233,0.033877,0.000292,0.000887,0.002118,0.003314,0.004601,0.006309,0.010118,0.01758,0.026479,0.037383,0.0527,0.074749,0.075248,0.088496,0.235836,0.335225,0.026381,0.002069,0.000207,0.00001,0.00025,0.000808,0.001862,0.002391,0.003839,0.004874,0.006722,0.009688,0.017097,0.024719,0.034151,0.044407,0.068338,0.073796,0.076016,0.150315,0.411304,0.065576,0.003557,0.000289,0.000266,0.00087,0.002167,0.003146,0.004772,0.006644,0.01066,0.017291,0.027599,0.03869,0.055606,0.070575,0.07619,0.091136,0.255238,0.306998,0.029501,0.002384,0.000253,0.000013,0.001199,0.002174,0.00375,0.005708,0.010384,0.022282,0.039461,0.056085,0.091514,0.100749,0.166933,0.378558,0.112903,0.007649,0.000608,0.000043,0,0,0,0,0.940755,251,1,0.278429452,30,0,0.005932,0.305673,tshing-iu
0.184566,0.007772,0.000002,0.000125,0.001797,0.019366,0.045957,0.05964,0.060463,0.062513,0.068545,0.087397,0.124579,0.194397,0.196722,0.066936,0.008797,0.002042,0.000531,0.00016,0.000027,0.000004,0,0.000013,0.000295,0.004699,0.022717,0.036981,0.044457,0.040476,0.044019,0.049188,0.056233,0.060983,0.091851,0.14823,0.223333,0.140816,0.031522,0.003464,0.000628,0.000095,0.000007,0.00019,0.002735,0.021999,0.052924,0.066566,0.065757,0.063255,0.078406,0.104144,0.154747,0.200754,0.149186,0.032764,0.004765,0.001261,0.00039,0.000124,0.000022,0.000002,0.000223,0.002325,0.023837,0.067993,0.094427,0.097007,0.118943,0.155577,0.230104,0.160204,0.040006,0.006027,0.002234,0.000755,0.000234,0.000079,0.000021,0.000004,0,0,0.952316,248,1,0.252314255,20,0.4,0.011711,0.411134,tshing-iu
0.207154,0.038661,0.000839,0.00318,0.007718,0.013018,0.018026,0.021719,0.025418,0.03089,0.037445,0.044539,0.054347,0.066831,0.087471,0.132154,0.197417,0.184044,0.070913,0.003867,0.000151,0.000014,0.000637,0.002585,0.00615,0.009465,0.014651,0.017605,0.020183,0.022231,0.028951,0.034184,0.041098,0.045529,0.060427,0.075118,0.104061,0.148046,0.171324,0.148367,0.047947,0.001442,0.000819,0.003213,0.008144,0.012568,0.018964,0.022887,0.027116,0.030246,0.039133,0.047429,0.058266,0.065932,0.093865,0.149742,0.207174,0.164806,0.04758,0.001986,0.000118,0.000011,0.002986,0.007083,0.013961,0.019459,0.027288,0.033358,0.041133,0.047157,0.063103,0.079849,0.119699,0.195427,0.249868,0.089488,0.009033,0.000909,0.000174,0.00002,0.000006,0,0.990975,251,2,0.239905034,24,0,0.0116,0.263242,tshing-iu
0.10199,0.018833,0.009144,0.009765,0.010024,0.00932,0.009869,0.010987,0.012388,0.013717,0.016168,0.020931,0.028086,0.037648,0.082447,0.160521,0.211106,0.307871,0.049873,0.000135,0,0,0.006753,0.008281,0.008309,0.00729,0.007652,0.007776,0.008528,0.00883,0.01045,0.011043,0.012543,0.013892,0.01877,0.025969,0.037346,0.07419,0.281174,0.41158,0.03957,0.000056,0.009606,0.010489,0.010537,0.009133,0.010625,0.012125,0.013645,0.014063,0.018349,0.024493,0.030999,0.041719,0.105973,0.16121,0.230732,0.257115,0.039085,0.000103,0,0,0.011699,0.013713,0.015308,0.017831,0.02729,0.039252,0.076809,0.114314,0.122061,0.129598,0.245993,0.173884,0.012161,0.000087,0,0,0,0,0,0,0.93123,251,2,0.216687204,27,0.8,0.020307,0.439274,tshing-iu
0.231366,0.033209,0.04389,0.042721,0.0406,0.0344,0.032955,0.034299,0.037428,0.044551,0.056004,0.074128,0.103167,0.141783,0.157553,0.119854,0.026654,0.006893,0.002201,0.00072,0.000182,0.000015,0.034294,0.037852,0.037862,0.029348,0.028481,0.028214,0.028958,0.029361,0.035256,0.041335,0.051563,0.068475,0.104896,0.121153,0.138025,0.122244,0.052816,0.007485,0.002024,0.000359,0.045938,0.044381,0.041688,0.032938,0.034533,0.035928,0.040372,0.045031,0.060017,0.079561,0.10968,0.139231,0.15971,0.101577,0.020607,0.005767,0.002122,0.000704,0.000199,0.000018,0.052597,0.054535,0.052716,0.049812,0.067982,0.095227,0.154486,0.19991,0.169027,0.072175,0.021546,0.005937,0.002477,0.000972,0.000409,0.00013,0.00005,0.000011,0,0,0.962132,248,2,0.140513615,27,0.489897949,0.016406,0.429691,tshing-iu
0.203336,0.047467,0.04891,0.03423,0.02657,0.021653,0.022331,0.022338,0.020774,0.018739,0.020064,0.01974,0.019375,0.020117,0.019375,0.022952,0.029644,0.042754,0.101259,0.308483,0.172331,0.00836,0.04891,0.03423,0.02657,0.021653,0.022331,0.022338,0.020774,0.018739,0.020064,0.01974,0.019375,0.01856,0.020932,0.022952,0.029644,0.042754,0.101259,0.308483,0.172331,0.00836,0.04891,0.03423,0.02657,0.021653,0.022331,0.022338,0.020774,0.018739,0.020064,0.01974,0.019375,0.01856,0.020932,0.022952,0.029644,0.042754,0.101259,0.308483,0.172331,0.00836,0.04891,0.03423,0.02657,0.021653,0.022331,0.022338,0.020774,0.018739,0.020064,0.01974,0.019375,0.01856,0.020932,0.022952,0.029644,0.042754,0.101259,0.308483,0.172331,0.00836,0.994684,248,0,nan,0,nan,0,0,tshing-iu
0.117686,0.044518,0.000019,0.000049,0.000081,0.000113,0.000182,0.000412,0.001232,0.002768,0.005624,0.009634,0.01705,0.028321,0.043462,0.054279,0.064814,0.101128,0.246094,0.41353,0.011073,0.000136,0.00001,0.000029,0.000084,0.000068,0.000139,0.00022,0.000548,0.001089,0.002502,0.004554,0.008642,0.014687,0.025686,0.040982,0.0567,0.065216,0.117838,0.273702,0.380321,0.006982,0.000026,0.000052,0.000104,0.000126,0.000301,0.000778,0.00212,0.003582,0.006454,0.010911,0.018525,0.027015,0.043935,0.054237,0.066078,0.097222,0.254642,0.404652,0.009105,0.000136,0.000019,0.000094,0.000126,0.000194,0.000635,0.001981,0.00516,0.009459,0.01789,0.030143,0.045647,0.054444,0.075008,0.132314,0.264797,0.34929,0.012548,0.00025,0,0,0.808344,243,2,0.229321617,28,1.6,0.009831,0.185022,tshing-iu
0.198628,0.020417,0.004336,0.012541,0.039207,0.121909,0.183236,0.127735,0.077111,0.046466,0.033888,0.029543,0.027486,0.02525,0.02495,0.022883,0.021256,0.021957,0.027622,0.039246,0.071883,0.041493,0.002247,0.007735,0.026549,0.076343,0.163008,0.145428,0.097209,0.058883,0.041923,0.031746,0.028384,0.024843,0.025918,0.025035,0.023377,0.020503,0.023647,0.030129,0.051645,0.095446,0.004753,0.013785,0.04357,0.121552,0.190343,0.126765,0.074899,0.041552,0.034012,0.030032,0.027565,0.024249,0.024795,0.022565,0.021532,0.021412,0.028412,0.041935,0.071108,0.035164,0.008621,0.022447,0.074816,0.169846,0.169218,0.10118,0.056279,0.034236,0.032052,0.029069,0.026833,0.02369,0.023718,0.022076,0.022734,0.025221,0.039913,0.07435,0.033548,0.010154,0.996685,247,1,0.209614555,19,0.4,0.01241,0.178298,tshing-iu
0.120567,0.03428,0,0,0.000044,0.000356,0.001252,0.003222,0.007499,0.017686,0.036392,0.052818,0.061045,0.060812,0.059455,0.066197,0.088619,0.126541,0.199922,0.217262,0.000876,0,0,0,0.000026,0.000275,0.001017,0.00246,0.006378,0.014454,0.032814,0.047759,0.051254,0.048619,0.05282,0.05436,0.074591,0.086257,0.127688,0.150527,0.247552,0.001148,0,0,0.000052,0.000338,0.001218,0.003284,0.007799,0.015797,0.035039,0.053463,0.064386,0.059114,0.061853,0.068024,0.089546,0.121885,0.239803,0.177682,0.000716,0,0,0.000004,0.000121,0.000655,0.003186,0.00871,0.022472,0.042302,0.067928,0.077095,0.072026,0.065063,0.088579,0.145703,0.376915,0.028756,0.000482,0.000004,0,0,0.951823,247,2,0.301827326,28,0.8,0.00706,0.182441,tshing-iu
0.114282,0.021817,0,0,0.000191,0.004118,0.010744,0.013131,0.017545,0.020243,0.023326,0.026758,0.03264,0.043898,0.073065,0.191256,0.475623,0.065872,0.001581,0.000008,0,0,0,0,0.00006,0.001466,0.006552,0.008978,0.010921,0.01317,0.016577,0.019052,0.02177,0.023456,0.031645,0.042245,0.068919,0.178047,0.524311,0.032527,0.000302,0.000002,0,0.000002,0.000294,0.004576,0.012023,0.014907,0.019293,0.020214,0.025234,0.02911,0.037194,0.048604,0.093705,0.31375,0.356933,0.023468,0.000689,0.000004,0,0,0.000002,0.000132,0.002985,0.011184,0.017584,0.022755,0.026655,0.029305,0.039457,0.061653,0.132259,0.340759,0.282,0.031639,0.001565,0.000066,0,0,0,0,0.938195,253,1,0.23641689,20,0.489897949,0.008603,0.279344,tshing-iu
0.197097,0.041458,0,0,0.000007,0.01244,0.038899,0.053792,0.062237,0.068777,0.073483,0.08485,0.076241,0.078025,0.118759,0.113953,0.210916,0.007621,0,0,0,0,0,0,0.000007,0.010059,0.038586,0.050863,0.059777,0.060247,0.071471,0.080051,0.076028,0.065535,0.09289,0.092392,0.14081,0.160807,0.000476,0,0,0,0,0,0.000007,0.010812,0.040008,0.054041,0.064142,0.065016,0.075509,0.085973,0.077571,0.074123,0.1236,0.113996,0.208172,0.007016,0.000014,0,0,0,0,0,0.000057,0.017203,0.047515,0.063637,0.07435,0.076042,0.096046,0.095022,0.100581,0.141464,0.11647,0.171178,0.000434,0,0,0,0,0,0.852487,252,2,0.190135366,23,1.166190379,0.012367,0.115346,tshing-iu
0.145363,0.023923,0.020146,0.009877,0.010406,0.012854,0.017817,0.028503,0.038931,0.045937,0.055197,0.067666,0.084717,0.094174,0.09806,0.07654,0.057383,0.053063,0.053594,0.021177,0.034057,0.1199,0.038249,0.013014,0.015703,0.019683,0.031397,0.037374,0.041434,0.043314,0.054237,0.058186,0.064697,0.071909,0.068989,0.070034,0.067597,0.059609,0.062723,0.023126,0.028546,0.13018,0.018871,0.00834,0.009469,0.011209,0.016934,0.025451,0.037686,0.04114,0.053294,0.072411,0.087286,0.085589,0.098649,0.08448,0.062586,0.050563,0.055377,0.026346,0.035274,0.119046,0.018029,0.008886,0.009977,0.011406,0.017723,0.031177,0.050029,0.05828,0.062274,0.070829,0.104449,0.119417,0.099126,0.061554,0.049489,0.0473,0.022483,0.017703,0.085474,0.054397,0.900943,250,6,0.053423913,18,55.55177765,0.056662,0.187309,tshing-iu
0.139191,0.031504,0.000462,0.000776,0.001699,0.003157,0.005077,0.008856,0.013498,0.018843,0.026722,0.035344,0.043171,0.053853,0.070722,0.105271,0.175385,0.389592,0.047398,0.000174,0,0,0.000181,0.000455,0.000789,0.001431,0.002729,0.004696,0.008234,0.011151,0.016709,0.023793,0.03089,0.035612,0.046421,0.058054,0.083873,0.13091,0.358522,0.183645,0.001906,0,0.000535,0.00091,0.001659,0.003137,0.00507,0.009405,0.014074,0.018254,0.028054,0.037518,0.046087,0.05297,0.076977,0.115197,0.193411,0.368615,0.028,0.000127,0,0,0.005746,0.006475,0.009833,0.013251,0.020054,0.028662,0.036241,0.040689,0.055398,0.077391,0.098595,0.125532,0.226522,0.233331,0.022227,0.000053,0,0,0,0,0.898749,251,2,0.263902139,26,0.4,0.033146,0.295615,tshing-iu
0.120412,0.025948,0,0,0,0.003788,0.025704,0.014823,0.01274,0.016277,0.017293,0.018334,0.018553,0.020785,0.022238,0.038103,0.056817,0.063357,0.070842,0.060868,0.452605,0.086875,0.000148,0.000026,0.000225,0.010328,0.024559,0.013466,0.013267,0.014598,0.017093,0.017479,0.018797,0.019119,0.02346,0.040817,0.059736,0.060637,0.06991,0.055434,0.430244,0.110656,0,0,0.000006,0.002161,0.02445,0.016585,0.012894,0.01537,0.017839,0.018958,0.018669,0.019248,0.022875,0.036212,0.057685,0.059891,0.070637,0.064186,0.455672,0.086662,0,0,0.000026,0.003884,0.024688,0.017723,0.015305,0.016527,0.018116,0.019215,0.020347,0.019466,0.024315,0.042778,0.060006,0.06236,0.073814,0.06027,0.493209,0.027949,0.80791,241,10,0.052983081,113,36.1353013,0.009056,0.027756,tshing-iu
0.13534,0.037152,0,0,0,0.000005,0.000272,0.003349,0.021443,0.061428,0.10649,0.168713,0.227117,0.197963,0.17924,0.019859,0.000928,0.007679,0.005418,0.000096,0,0,0,0,0,0,0.000037,0.000779,0.006623,0.025875,0.064953,0.107951,0.135106,0.139308,0.132567,0.103381,0.129032,0.132535,0.01274,0.008991,0.000123,0,0,0,0,0.000005,0.000352,0.004261,0.025112,0.059684,0.106613,0.179101,0.246374,0.211764,0.143473,0.009124,0.000917,0.005077,0.007956,0.000187,0,0,0,0.000005,0.000176,0.003477,0.036844,0.150203,0.384092,0.296336,0.094017,0.019705,0.007679,0.006618,0.000773,0.000059,0.000016,0,0,0,0,0,0.587052,239,3,0.165206277,26,0.4,0.036821,0.422374,tshing-iu
